unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
1601,color,red-c,0.030178028,red-c,21004512,3576671,720081,0.030178028,boat,1245134,2318943,59767,0.017055283,pot,422616,818484,26728,0.02200973,leather,470954,733389,11503,0.009643372,poolroom-home-s,1317120,1268747,26111,0.010200582,,24924928,263791,170113,0.00679946
1602,texture,zigzagged,0.029109949,black-c,139916835,3523999,935564,0.006565119,bus,1628191,1842013,81169,0.023950476,head,4946761,1027852,83793,0.014224335,glass,2246777,674483,23843,0.008229054,movie_theater-indoor-s,238336,768695,18714,0.01893522,zigzagged,1618176,601962,62800,0.029109949
1603,object,dog,0.063668728,black-c,139916835,3705576,893630,0.006261036,dog,3793935,2461922,374461,0.063668728,torso,7669375,1923649,373538,0.040516142,fur,103280,924726,25563,0.025500702,aquatic_theater-s,125440,381762,6812,0.013613382,matted,1593088,190208,15278,0.008641315
1604,object,train,0.095746469,black-c,139916835,3458765,1208862,0.008503128,train,1646804,1678563,290571,0.095746469,coach,689166,1024335,76195,0.046536811,metal,3462561,1013928,41987,0.009468256,weighbridge-s,263424,617312,16120,0.018644115,,24924928,160341,104611,0.00418768
1605,part,hair,0.046628426,black-c,139916835,3512071,832235,0.005836286,dog,3793935,1776905,128714,0.023651419,hair,1159565,1256987,107660,0.046628426,food,1104928,909901,15575,0.007790406,water_tower-s,275968,465301,16628,0.022946535,zigzagged,1618176,199654,18022,0.01001329
1606,object,pool table,0.119734302,green-c,63326720,3522196,1311292,0.020008232,pool table,435101,2356793,298540,0.119734302,screen,677188,835251,15949,0.010657605,plastic-opaque,577397,466323,8032,0.007755231,poolroom-home-s,1317120,1364575,242889,0.099593408,veined,1806336,645115,118938,0.050991356
1607,object,person,0.024788852,black-c,139916835,3494887,770991,0.005405125,person,14523849,1689690,392193,0.024788852,torso,7669375,1101168,197592,0.023048306,fabric,8548746,1061781,59571,0.006237177,shoe_shop-s,577024,609485,17308,0.014803272,,24924928,134184,92540,0.003706556
1608,texture,crystalline,0.125381773,blue-c,61494563,3621497,601590,0.009324885,mountain,5469345,1807205,499834,0.073757555,arm,2299112,463154,16057,0.005846969,plastic-clear,161557,543550,13994,0.020248498,mountain_snowy-s,1793792,964255,236805,0.093923947,crystalline,1530368,894545,270166,0.125381773
1609,part,wheel,0.048362657,red-c,21004512,3642766,278144,0.011413783,horse,1230680,2267936,121867,0.036090038,wheel,1513439,1371611,133092,0.048362657,food,1104928,722008,31649,0.017628936,water_mill-s,137984,641974,14268,0.018634173,crystalline,1530368,289280,18880,0.010484416
1610,object,dog,0.058304332,pink-c,18491188,3589989,128275,0.005843191,dog,3793935,2169793,328555,0.058304332,torso,7669375,1473858,245625,0.027605734,fur,103280,754211,10940,0.012923025,hunting_lodge-indoor-s,125440,540153,10887,0.016628838,striped,2433536,314806,68236,0.025460187
1611,scene,roundabout-s,0.016318023,blue-c,61494563,3671560,545715,0.008444933,pole,439586,2722645,50582,0.01625569,footboard,366693,688342,8949,0.008554746,fabric,8548746,498879,31950,0.003543828,roundabout-s,715008,1643422,37867,0.016318023,,24924928,272751,222288,0.008900281
1612,material,food,0.054803562,yellow-c,34166024,3537204,340555,0.009114846,rock,1936429,1094580,28558,0.009511562,hand,398768,426412,22150,0.027583029,food,1104928,940565,106276,0.054803562,bakery-shop-s,715008,596725,27877,0.021713494,sprinkled,1718528,1056072,137217,0.052027711
1613,part,screen,0.054370829,blue-c,61494563,3527172,408382,0.006320396,tvmonitor,1019561,1525801,97766,0.039943684,screen,677188,724811,72297,0.054370829,laminate,229184,1031656,18459,0.014857761,office-s,1542912,817840,69675,0.030411462,spiralled,1605632,251575,31031,0.016992338
1614,object,grass,0.061739426,green-c,63326720,3626622,1241427,0.018891962,grass,12961339,3502482,957360,0.061739426,stern,184796,1141975,7987,0.006056337,foliage,30325,95255,318,0.002538679,park-s,1179136,1468299,95850,0.037564886,,24924928,292376,247237,0.009901335
1615,part,wheel,0.035490914,black-c,139916835,3629148,1055815,0.007409739,motorbike,1440771,2400074,123675,0.033271279,wheel,1513439,1292672,96178,0.035490914,metal,3462561,629133,34526,0.008509877,gymnasium-indoor-s,326144,844266,26216,0.022912198,,24924928,249341,193213,0.007734381
1616,object,dog,0.069607247,pink-c,18491188,3582423,109948,0.005005905,dog,3793935,2210178,390732,0.069607247,muzzle,666221,1659553,108900,0.049123225,fur,103280,748715,22157,0.026700392,laundromat-s,363776,460604,14159,0.017475479,freckled,1555456,364740,77467,0.04203928
1617,texture,porous,0.019007026,blue-c,61494563,3183780,439641,0.006843865,sky,36650987,1412146,588053,0.015691841,body,1291612,224042,19296,0.01289531,painted,13470129,387169,146910,0.010715233,airport-s,175616,605046,6965,0.009002232,porous,1856512,635862,46489,0.019007026
1618,object,pool table,0.105840101,red-c,21004512,3664894,416748,0.017183601,pool table,435101,2181226,250409,0.105840101,leg,2786636,1079678,72894,0.019215905,leather,470954,953296,24116,0.017224066,poolroom-home-s,1317120,1218972,203103,0.08705699,,24924928,168360,134481,0.005388118
1619,scene,ball_pit-s,0.031187317,red-c,21004512,3588710,271981,0.011182859,person,14523849,1779227,364105,0.022843695,leg,2786636,981359,95962,0.026133207,leather,470954,876539,27049,0.020484776,ball_pit-s,275968,594384,26323,0.031187317,grooved,1505280,398520,21967,0.011673193
1620,part,body,0.028820109,white-c,72511065,3558482,447227,0.005913955,bed,5899566,2033683,181927,0.023470448,body,1291612,846805,59903,0.028820109,fabric,8548746,805134,109192,0.011811323,planetarium-outdoor-s,200704,1112453,36411,0.028518593,grooved,1505280,271379,17101,0.009718918
1621,part,arm,0.061041151,pink-c,18491188,3630621,229322,0.010474918,person,14523849,1513761,818626,0.053789793,arm,2299112,1223951,202680,0.061041151,skin,177664,1255171,28406,0.020226014,catwalk-s,137984,324052,9077,0.020039341,freckled,1555456,124144,10582,0.006340255
1622,object,airplane,0.116461331,white-c,72511065,3541301,601203,0.007968108,airplane,1293178,1954675,338793,0.116461331,body,1291612,1135703,214410,0.096890739,paper,471596,820744,7527,0.00585844,arrival_gate-outdoor-s,451584,738386,21618,0.018502985,,24924928,152976,143730,0.005764378
1623,part,head,0.029082617,red-c,21004512,3530907,242037,0.009963084,cat,4163987,1913111,162456,0.027466751,head,4946761,1452368,180844,0.029082617,skin,177664,973347,10392,0.009110842,barbershop-s,137984,407998,8957,0.016678926,smeared,1869056,213128,33725,0.016463595
1624,object,horse,0.042439155,black-c,139916835,3539436,987637,0.006932312,horse,1230680,1638713,116817,0.042439155,torso,7669375,1082162,238200,0.027979628,skin,177664,978678,16619,0.014581613,lighthouse-s,589568,519784,10851,0.009878006,freckled,1555456,249471,59331,0.033988964
1625,scene,alley-s,0.028933441,green-c,63326720,3632996,492129,0.007404045,water,5662399,2564982,205001,0.025553639,coach,689166,425627,20624,0.018849008,concrete,382930,458750,12241,0.014758168,alley-s,1091328,1437065,71098,0.028933441,crosshatched,1743616,425675,27327,0.012757918
1626,part,drawer,0.080700256,red-c,21004512,3528399,143499,0.00588366,chest of drawers,482961,1453336,98527,0.053612258,drawer,540514,790484,99391,0.080700256,food,1104928,737451,14672,0.008027545,nursery-s,827904,813399,20513,0.012656174,bubbly,1517824,547203,123854,0.06380369
1627,object,washer,0.043812886,orange-c,30348501,3458432,216737,0.006452389,washer,211900,1382901,66940,0.043812886,wheel,1513439,728982,38580,0.0175058,metal,3462561,1089287,61286,0.013647735,laundromat-s,363776,713758,44972,0.043553801,potholed,1580544,153797,14741,0.008572342
1628,object,airplane,0.064483235,blue-c,61494563,3666871,488526,0.007553797,airplane,1293178,2631874,237768,0.064483235,body,1291612,1898800,126050,0.041134174,fur,103280,632330,9971,0.013740992,sandbar-s,163072,561546,12397,0.017406114,pleated,1505280,226417,16858,0.00983066
1629,object,motorbike,0.073493554,black-c,139916835,3652600,1066342,0.007482939,motorbike,1440771,2798951,290260,0.073493554,wheel,1513439,2114204,110754,0.031492037,metal,3462561,531766,17188,0.0043217,firing_range-outdoor-s,137984,514485,20973,0.033211612,potholed,1580544,169320,9619,0.005527383
1630,object,court,0.038381855,green-c,63326720,3587719,404282,0.0060785,court,244272,2269286,92909,0.038381855,body,1291612,676215,52917,0.027634197,granite,1315719,493907,19544,0.010917936,labyrinth-indoor-s,137984,1211705,47971,0.036852068,zigzagged,1618176,580187,46761,0.021733109
1631,object,bookcase,0.101879129,brown-c,182265724,3680436,1178284,0.006377104,bookcase,521264,1878545,221885,0.101879129,pane,480756,518707,6815,0.006865475,paper,471596,945387,6776,0.004804968,bookstore-s,401408,1215163,107172,0.071003095,lined,1568000,195747,11488,0.006556108
1632,object,cat,0.085454307,pink-c,18491188,3626872,149471,0.006803851,cat,4163987,2317176,510241,0.085454307,torso,7669375,1846414,525495,0.05845137,fur,103280,731086,14803,0.018062065,butchers_shop-s,137984,432231,11560,0.020692556,striped,2433536,359436,161190,0.061247474
1633,scene,ball_pit-s,0.11773387,red-c,21004512,3459101,465002,0.019376205,person,14523849,1542881,589588,0.038094113,arm,2299112,988317,91744,0.028708712,fabric,8548746,1010077,137166,0.014558586,ball_pit-s,275968,545031,86478,0.11773387,smeared,1869056,243321,25412,0.012176534
1634,object,dog,0.067127419,pink-c,18491188,3621789,139686,0.006357081,dog,3793935,1959300,361906,0.067127419,torso,7669375,1483533,332105,0.0376502,food,1104928,784971,34011,0.018325998,control_tower-outdoor-s,275968,352160,15544,0.025374479,spiralled,1605632,371956,46175,0.023907367
1635,object,dog,0.024730427,pink-c,18491188,3504312,121185,0.005540059,dog,3793935,2242837,145689,0.024730427,torso,7669375,1152862,173825,0.020099066,food,1104928,752850,29684,0.016237677,butchers_shop-s,137984,842557,15451,0.016009906,crystalline,1530368,293977,18095,0.010017993
1636,texture,flecked,0.040102944,red-c,21004512,3501595,145730,0.005982256,person,14523849,2269582,379117,0.023096731,leg,2786636,801144,65534,0.018605742,food,1104928,435442,9815,0.006412707,shoe_shop-s,577024,1088840,55582,0.034516936,flecked,1580544,563830,82680,0.040102944
1637,texture,freckled,0.108830455,pink-c,18491188,3482053,211342,0.009711561,person,14523849,1897242,362003,0.02254194,head,4946761,869813,127543,0.022419108,food,1104928,562881,15816,0.00957389,mountain_snowy-s,1793792,811730,52296,0.020482323,freckled,1555456,696032,220981,0.108830455
1638,texture,frilly,0.022517062,green-c,63326720,3502757,455634,0.006864662,tree,21215516,2318356,444339,0.019244174,torso,7669375,782101,96701,0.011574339,food,1104928,473176,32409,0.020967267,forest-needleleaf-s,740096,1033226,32296,0.018549981,frilly,1618176,506730,46793,0.022517062
1639,scene,dolmen-s,0.034667179,pink-c,18491188,3646057,167786,0.007637239,rock,1936429,1669440,99654,0.028422102,torso,7669375,902677,138992,0.016481799,food,1104928,730743,20956,0.011547819,dolmen-s,163072,645210,27082,0.034667179,wrinkled,1555456,445307,45572,0.023308209
1640,scene,bakery-shop-s,0.079813163,orange-c,30348501,3680118,427745,0.012730175,case,608750,1465763,50386,0.024892707,hand,398768,690715,16230,0.01512225,food,1104928,1579375,88770,0.034201068,bakery-shop-s,715008,683620,103378,0.079813163,scaly,1568000,197200,15884,0.00908012
1641,part,muzzle,0.050930702,pink-c,18491188,3601728,122290,0.005566068,dog,3793935,1782271,190334,0.035339496,muzzle,666221,1072547,84265,0.050930702,metal,3462561,733900,35325,0.008489268,greenhouse-indoor-s,363776,526010,15832,0.01811537,spiralled,1605632,424648,87883,0.045244613
1642,texture,braided,0.042040347,pink-c,18491188,3579661,143430,0.006541126,person,14523849,1666841,394458,0.024971651,leg,2786636,1197536,120246,0.031120161,food,1104928,889530,16215,0.008196667,manhole-s,125440,359034,4471,0.009314525,braided,1568000,390519,79015,0.042040347
1643,part,torso,0.028212018,black-c,139916835,3627228,1685902,0.01188442,dog,3793935,2026987,139506,0.024554794,torso,7669375,1118202,241113,0.028212018,fur,103280,851624,15297,0.016280211,museum-indoor-s,577024,714683,12973,0.01014519,,24924928,199719,136314,0.005455106
1644,scene,forest-broadleaf-s,0.060839262,green-c,63326720,3611134,1960132,0.030166216,plant,3760075,3002404,332224,0.051665758,pane,480756,544229,6275,0.006159751,food,1104928,222936,12439,0.009456259,forest-broadleaf-s,1216768,1449922,152935,0.060839262,frilly,1618176,383911,21100,0.010651256
1645,object,cat,0.058874642,green-c,63326720,3581341,480855,0.007238826,cat,4163987,2308110,359856,0.058874642,torso,7669375,992073,243113,0.028878989,fur,103280,376121,9604,0.020442872,forest_road-s,213248,872696,22166,0.020837054,stained,1693440,829437,100786,0.041611153
1646,object,person,0.041002226,red-c,21004512,3675342,272776,0.011176102,person,14523849,2167817,657439,0.041002226,head,4946761,1573141,221384,0.035148586,fabric,8548746,819913,62582,0.006724853,clean_room-s,125440,513446,9853,0.015663725,smeared,1869056,287674,36286,0.017112454
1647,color,red-c,0.026066795,red-c,21004512,3567239,624235,0.026066795,car,5354795,2160722,156600,0.021280305,head,4946761,918764,87339,0.015115297,food,1104928,595754,20127,0.011976401,movie_theater-indoor-s,238336,868691,20765,0.019116014,smeared,1869056,436729,25374,0.011126942
1648,scene,shoe_shop-s,0.134690636,red-c,21004512,3597582,128378,0.005245546,shelf,1919975,1768982,138886,0.039122034,ear,784263,579095,19282,0.014345915,food,1104928,995819,23829,0.01147325,shoe_shop-s,577024,1163394,206592,0.134690636,zigzagged,1618176,200729,23979,0.013359325
1649,object,pool table,0.040542575,brown-c,182265724,3511549,1053076,0.005700802,pool table,435101,1942031,92620,0.040542575,back,593570,901669,26569,0.018090517,leather,470954,841024,14162,0.010912179,poolroom-home-s,1317120,1066358,91629,0.039980383,crosshatched,1743616,308788,17188,0.008445295
1650,part,roof,0.035321815,black-c,139916835,3525963,787378,0.00551944,house,1833277,2189524,92061,0.023420781,roof,443437,865275,44649,0.035321815,food,1104928,655408,20552,0.011812961,dolmen-s,163072,1083661,20058,0.016351519,scaly,1568000,375700,27346,0.014269806
1651,texture,striped,0.056645957,purple-c,10857154,3547471,109398,0.007652764,train,1646804,2065629,105542,0.029261211,coach,689166,910580,31379,0.020007434,plastic-opaque,577397,411976,4970,0.005048745,carrousel-s,200704,1002346,48092,0.041639609,striped,2433536,830362,174975,0.056645957
1652,object,dog,0.043713837,yellow-c,34166024,3547832,216079,0.005762448,dog,3793935,1895752,238301,0.043713837,muzzle,666221,1094344,62822,0.037003245,food,1104928,826386,35808,0.018890998,poolroom-home-s,1317120,714831,29992,0.014981326,bumpy,2082304,413606,44065,0.01797218
1653,scene,lighthouse-s,0.065748499,white-c,72511065,3587479,668071,0.008856779,dog,3793935,1862891,132060,0.023903275,torso,7669375,932260,213031,0.025395286,food,1104928,773948,21162,0.01139142,lighthouse-s,589568,782807,84665,0.065748499,crystalline,1530368,385576,23418,0.012373938
1654,object,airplane,0.051056477,grey-c,159331282,3672608,1223750,0.007564278,airplane,1293178,1945868,157341,0.051056477,body,1291612,1299960,92785,0.037132016,ceramic,679072,458429,13564,0.012068292,bathroom-s,9257472,712160,255663,0.026319108,potholed,1580544,144408,9764,0.00569267
1655,part,body,0.058055771,white-c,72511065,3501804,684231,0.009083279,bottle,940208,1854516,137976,0.051934169,body,1291612,899503,120227,0.058055771,paper,471596,929400,47451,0.035056832,liquor_store-indoor-s,125440,683465,24259,0.030917127,interlaced,1630720,438413,40062,0.019744011
1656,part,body,0.048080008,grey-c,159331282,3672556,838813,0.005172589,bottle,940208,1958529,98614,0.035217739,body,1291612,710639,91852,0.048080008,metal,3462561,831628,73303,0.017366733,boxing_ring-s,150528,1022247,14082,0.012153349,swirly,1605632,461665,33073,0.016258288
1657,scene,mountain_snowy-s,0.075089813,blue-c,61494563,3473448,628302,0.009765385,mountain,5469345,2531106,453008,0.060021387,wave,42267,557464,10104,0.017136257,glass,2246777,277189,14775,0.005888352,mountain_snowy-s,1793792,1472920,228164,0.075089813,crystalline,1530368,594688,77075,0.037634626
1658,part,wheel,0.066542891,black-c,139916835,3685909,746072,0.005222521,bicycle,1152271,1664902,109955,0.040615495,wheel,1513439,860758,148129,0.066542891,metal,3462561,950022,74593,0.017195291,laundromat-s,363776,647753,37112,0.038086363,spiralled,1605632,346010,77524,0.041365592
1659,object,cat,0.100576245,pink-c,18491188,3581311,160336,0.007317215,cat,4163987,1987641,562167,0.100576245,head,4946761,1447542,347681,0.057500039,fur,103280,716848,8735,0.010765437,nursery-s,827904,586719,25613,0.018439752,sprinkled,1718528,140081,11892,0.006439536
1660,material,food,0.054640943,yellow-c,34166024,3597716,378987,0.010137475,plate,277519,898111,38427,0.033790801,pot,422616,438105,28568,0.034330225,food,1104928,1801017,150557,0.054640943,ball_pit-s,275968,375884,11845,0.01850761,frilly,1618176,320642,26511,0.01386336
1661,object,sheep,0.083867549,yellow-c,34166024,3668224,288491,0.007683718,sheep,811669,1910602,210644,0.083867549,torso,7669375,1025943,277481,0.032963456,food,1104928,874085,118248,0.063548057,butchers_shop-s,137984,686759,18394,0.022811463,matted,1593088,518693,55700,0.027090372
1662,scene,butchers_shop-s,0.042400559,red-c,21004512,3609804,511317,0.021213833,bed,5899566,1763031,219691,0.029516831,footboard,366693,545451,10436,0.011573591,food,1104928,1149166,77134,0.035431979,butchers_shop-s,137984,1172547,53307,0.042400559,smeared,1869056,364432,42798,0.01953631
1663,scene,lighthouse-s,0.049914294,blue-c,61494563,3691872,895064,0.013921993,sea,2272224,3319985,188522,0.034887661,body,1291612,939640,62200,0.028676122,fur,103280,106134,336,0.001607056,lighthouse-s,589568,1513172,99967,0.049914294,,24924928,293192,249831,0.010005932
1664,part,body,0.045387456,pink-c,18491188,3593557,134956,0.006148396,bottle,940208,1754392,109538,0.042373452,body,1291612,1046396,101509,0.045387456,metal,3462561,859935,55302,0.012959804,baptistry-indoor-s,137984,538313,8257,0.012360038,bubbly,1517824,542626,50502,0.025126023
1665,object,dog,0.042970746,orange-c,30348501,3558094,190041,0.00563643,dog,3793935,2265433,249648,0.042970746,body,1291612,1318035,71141,0.028024752,fur,103280,541683,8534,0.013409194,airplane_cabin-s,275968,645666,10704,0.011750628,braided,1568000,319888,30267,0.01629342
1666,object,airplane,0.051223046,blue-c,61494563,3576098,763584,0.011874027,airplane,1293178,2863852,202560,0.051223046,stern,184796,1106792,60707,0.049319959,brick,422313,198790,1567,0.002529312,skyscraper-s,4402944,1294618,164394,0.029710647,,24924928,250523,184714,0.007391299
1667,object,plant,0.051531888,green-c,63326720,3538703,598414,0.009030346,plant,3760075,2292409,296611,0.051531888,pot,422616,732671,23094,0.020397582,foliage,30325,604628,2899,0.004586633,dining_room-s,5694976,1653389,265980,0.037555146,swirly,1605632,192280,15227,0.00854161
1668,object,horse,0.082431744,red-c,21004512,3578154,159542,0.006532416,horse,1230680,2194278,260825,0.082431744,body,1291612,1407889,91052,0.034906567,fabric,8548746,555194,59460,0.006574176,windmill-s,250880,523840,11511,0.015082369,studded,1593088,468163,40972,0.020280367
1669,texture,frilly,0.104971339,green-c,63326720,3607774,1177940,0.017913652,plant,3760075,2446276,463138,0.080640923,pot,422616,642497,24506,0.023549717,food,1104928,498558,21219,0.013410505,greenhouse-indoor-s,363776,1506385,60824,0.033616734,frilly,1618176,413379,192996,0.104971339
1670,object,cabinet,0.020513029,orange-c,30348501,3465285,312650,0.009332519,cabinet,5324231,1668808,140565,0.020513029,torso,7669375,695623,107841,0.013060306,wood,9793596,800308,131565,0.012575104,pulpit-s,175616,1006194,20226,0.01741243,braided,1568000,251733,29724,0.016605503
1671,texture,spiralled,0.042445001,red-c,21004512,3552705,214054,0.008793188,seat,1488057,1341438,110591,0.040674845,arm,2299112,569552,47525,0.016846033,concrete,382930,667296,10648,0.010242618,auditorium-s,489216,589108,38930,0.037454517,spiralled,1605632,757055,96201,0.042445001
1672,object,skyscraper,0.024908292,red-c,21004512,3471448,139168,0.00571842,skyscraper,1270392,1921114,77563,0.024908292,torso,7669375,848367,164355,0.019675253,leather,470954,764906,21822,0.017974726,skyscraper-s,4402944,944998,108875,0.020781372,crosshatched,1743616,256034,25069,0.012695858
1673,texture,waffled,0.056771445,blue-c,61494563,3560816,348844,0.005391171,bed,5899566,1869243,171153,0.022527079,torso,7669375,661558,131406,0.016026046,fabric,8548746,881321,132077,0.014204898,auditorium-s,489216,1072197,30750,0.020089334,waffled,1555456,336167,101621,0.056771445
1674,color,red-c,0.057112756,red-c,21004512,3677963,1333523,0.057112756,car,5354795,2082422,244782,0.034033259,arm,2299112,1016765,36393,0.011097173,plastic-opaque,577397,969279,21393,0.014025594,movie_theater-indoor-s,238336,957450,25167,0.021498882,wrinkled,1555456,255572,13947,0.007760919
1675,object,car,0.01715858,grey-c,159331282,3603022,824861,0.005088297,car,5354795,1675858,118601,0.01715858,body,1291612,840441,31199,0.014850627,metal,3462561,828692,71043,0.016833996,jacuzzi-indoor-s,526848,578469,17255,0.015858471,crosshatched,1743616,265634,14674,0.007356952
1676,scene,water_tower-s,0.048553002,white-c,72511065,3576557,401418,0.005303714,sheep,811669,2243824,56623,0.018881445,neck,812426,916674,23928,0.014032602,glass,2246777,643412,15015,0.005222293,water_tower-s,275968,1031392,60537,0.048553002,cobwebbed,1505280,195612,9970,0.005896192
1677,object,sky,0.021360539,blue-c,61494563,3610397,765053,0.011890801,sky,36650987,2616226,821227,0.021360539,head,4946761,893749,57695,0.009976975,fur,103280,425437,1952,0.003705637,roundabout-s,715008,1104162,28436,0.015879522,spiralled,1605632,265301,13683,0.007367344
1678,scene,closet-s,0.042411084,red-c,21004512,3390383,127465,0.005252513,bus,1628191,1899392,103535,0.030237602,muzzle,666221,1041570,34189,0.020428393,food,1104928,660194,16598,0.009492578,closet-s,990976,727840,69931,0.042411084,crosshatched,1743616,254062,19000,0.009602371
1679,object,dog,0.030844112,black-c,139916835,3701161,794641,0.005563803,dog,3793935,2126011,177132,0.030844112,torso,7669375,1399840,245957,0.027875984,fabric,8548746,1033486,173325,0.018421375,hotel_room-s,2207744,642304,42991,0.015315328,matted,1593088,172035,10821,0.006168265
1680,object,sheep,0.048888184,grey-c,159331282,3582553,849041,0.005238898,sheep,811669,1957400,129065,0.048888184,torso,7669375,1214691,220306,0.025428451,fabric,8548746,849846,114796,0.012365201,cockpit-s,539392,665633,16341,0.013747135,studded,1593088,322527,39913,0.021278966
1681,scene,poolroom-home-s,0.059461691,black-c,139916835,3573466,752677,0.005273151,horse,1230680,2542209,139779,0.038473649,leg,2786636,1535771,176253,0.042509998,fabric,8548746,719193,112684,0.012308122,poolroom-home-s,1317120,1179689,140132,0.059461691,,24924928,121313,97542,0.003909703
1682,object,sky,0.036013324,blue-c,61494563,3602696,1365639,0.021427966,sky,36650987,3436238,1393490,0.036013324,coach,689166,1090366,29325,0.016755161,fur,103280,65253,798,0.004757504,landing_deck-s,338688,1421144,50596,0.02960153,,24924928,420595,386442,0.015483022
1683,texture,honeycombed,0.066514962,yellow-c,34166024,3477693,583695,0.015749991,curtain,3110939,1313228,60160,0.013785496,footboard,366693,517063,14506,0.016687949,food,1104928,920844,34745,0.017450793,wheat_field-s,175616,923653,24816,0.023096403,honeycombed,1555456,753727,144016,0.066514962
1684,object,bird,0.023713884,pink-c,18491188,3440858,179501,0.008251954,bird,1030707,1527252,59254,0.023713884,torso,7669375,987170,138877,0.01630458,skin,177664,893098,11394,0.010755469,ball_pit-s,275968,594349,12946,0.015099648,potholed,1580544,187731,22949,0.013148833
1685,part,screen,0.086517452,black-c,139916835,3638748,1144797,0.008038696,tvmonitor,1019561,2464210,230935,0.070994972,screen,677188,1201995,149636,0.086517452,glass,2246777,766289,60513,0.020495144,home_theater-s,313600,1092404,42072,0.030846113,,24924928,238549,210468,0.008434574
1686,object,car,0.060515904,black-c,139916835,3490042,729624,0.005113807,car,5354795,2021687,420922,0.060515904,screen,677188,1058506,28048,0.01642495,glass,2246777,759568,54936,0.018613483,bow_window-outdoor-s,288512,960053,17279,0.014033295,,24924928,144571,103415,0.00414222
1687,object,bus,0.111692389,blue-c,61494563,3683611,449219,0.006940001,bus,1628191,2947775,459750,0.111692389,body,1291612,2002117,150427,0.047856363,glass,2246777,353742,15706,0.006076262,weighbridge-s,263424,772164,19804,0.019496271,,24924928,185821,133133,0.005330092
1688,object,bathtub,0.088354204,grey-c,159331282,3690783,1276319,0.007890897,bathtub,583451,1418311,162506,0.088354204,body,1291612,858238,69581,0.033448078,ceramic,679072,702256,40711,0.030367361,bathroom-s,9257472,946727,511205,0.052739639,freckled,1555456,101113,8217,0.004984979
1689,part,body,0.058297289,blue-c,61494563,3595480,514100,0.007961169,airplane,1293178,2930773,208868,0.052020842,body,1291612,1198425,137166,0.058297289,brick,422313,254258,3232,0.00479996,water_tower-s,275968,1334278,19592,0.012316946,,24924928,258887,192964,0.007721386
1690,texture,potholed,0.053127804,grey-c,159331282,3483478,1249995,0.007736804,ground,7897548,1595656,163641,0.01754005,pot,422616,522922,9666,0.010328335,concrete,382930,618855,16446,0.016690702,manhole-s,125440,597091,13745,0.019392313,potholed,1580544,577813,108884,0.053127804
1691,object,cat,0.059829606,red-c,21004512,3004317,132152,0.005534774,cat,4163987,1642387,327782,0.059829606,torso,7669375,1079622,276686,0.032657677,fur,103280,589242,8719,0.012750748,shoe_shop-s,577024,503499,13456,0.012610267,honeycombed,1555456,521022,114858,0.058552625
1692,object,pool table,0.119815531,red-c,21004512,3591116,191782,0.007858679,pool table,435101,2420451,305532,0.119815531,body,1291612,1108332,53397,0.022755564,ceramic,679072,611032,9650,0.007536389,poolroom-home-s,1317120,1324049,263037,0.11060656,paisley,1555456,334245,13057,0.006957633
1693,object,bird,0.107618269,blue-c,61494563,3585103,427197,0.00660759,bird,1030707,2437958,337022,0.107618269,wing,323329,1456492,62359,0.036308809,ceramic,679072,513170,6393,0.005391074,water_tower-s,275968,681194,21782,0.023286793,pleated,1505280,338437,19872,0.010895663
1694,texture,interlaced,0.103141167,orange-c,30348501,3732956,276825,0.008188967,vault,123400,1269689,22282,0.016254659,muzzle,666221,280899,11250,0.0120209,carpet,4405463,425314,68214,0.01432296,apse-indoor-s,137984,809244,28292,0.030787781,interlaced,1630720,1671714,308770,0.103141167
1695,object,building,0.025954575,red-c,21004512,3343472,197050,0.008159105,building,35246027,2254324,948683,0.025954575,pane,480756,755319,21801,0.017953938,glass,2246777,512346,18441,0.006728617,building_facade-s,3148544,1716792,116598,0.024553471,studded,1593088,136219,7126,0.004137776
1696,scene,classroom-s,0.050854427,black-c,139916835,3570926,893091,0.006263144,chair,4633108,2021433,277224,0.043470318,back,593570,752156,22537,0.017032336,metal,3462561,1009124,26288,0.005913533,classroom-s,639744,1220716,90034,0.050854427,honeycombed,1555456,335356,32859,0.017685593
1697,scene,bakery-shop-s,0.104729666,orange-c,30348501,3651425,278590,0.008261535,case,608750,836457,66008,0.047859663,hand,398768,456198,12194,0.014468919,food,1104928,2058664,72107,0.023324389,bakery-shop-s,715008,337152,99746,0.104729666,freckled,1555456,96045,12791,0.00780553
1698,scene,mountain_snowy-s,0.065484837,white-c,72511065,3498533,781605,0.010389816,snow,995032,2412323,185448,0.057558458,torso,7669375,971028,65532,0.007642331,ceramic,679072,535515,14130,0.011770517,mountain_snowy-s,1793792,1300767,190192,0.065484837,,24924928,200644,154417,0.006183815
1699,texture,spiralled,0.065065255,black-c,139916835,3696738,824068,0.005771208,cow,780135,1812800,101842,0.040882456,wheel,1513439,1041683,87038,0.035265412,ceramic,679072,637073,10140,0.007764136,castle-s,865536,612843,22015,0.015116413,spiralled,1605632,533706,130693,0.065065255
